ensembl_gene_id	tissue	assay_format	assay_format_type	cell_short_name	assay_description	data_source	data_source_reference_link
ENSG00000169083		cell-free	biochemical		"NVS_NR_hAR is a biochemical, single-readout assay that uses extracted gene-proteins from LnCAP in a cell-free assay. Measurements were taken 20 hours after chemical dosing in a 96-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000148680		cell-free	biochemical		"NVS_GPCR_h5HT7 is a biochemical, single-readout assay that uses extracted gene-proteins from CHO in a cell-free assay. Measurements were taken 1 hour after chemical dosing in a 96-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000150594		cell-free	biochemical		"NVS_GPCR_hAdra2A is a biochemical, single-readout assay that uses extracted gene-proteins from HT29 in a cell-free assay. Measurements were taken 1 hour after chemical dosing in a 48-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000197408		primary cell	cell-based	hepatocyte	"CLD_6hr is a cell-based, multiplexed-readout assay that uses hepatocyte, a human liver primary cell, with measurements taken at 6 hours after chemical dosing in a 96-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000244067		primary cell	cell-based	hepatocyte	"CLD_6hr is a cell-based, multiplexed-readout assay that uses hepatocyte, a human liver primary cell, with measurements taken at 6 hours after chemical dosing in a 96-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000149295		cell-free	biochemical		"NVS_GPCR_hDRD2s is a biochemical, single-readout assay that uses extracted gene-proteins from CHO in a cell-free assay. Measurements were taken 1.5 hours after chemical dosing in a 96-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000136160		cell-free	biochemical		"NVS_GPCR_hETB is a biochemical, single-readout assay that uses extracted gene-proteins from Human astrocytoma cells in a cell-free assay. Measurements were taken 4 hours after chemical dosing in a 96-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000140505		primary cell	cell-based	hepatocyte	"CLD_24hr is a cell-based, multiplexed-readout assay that uses hepatocyte, a human liver primary cell, with measurements taken at 24 hours after chemical dosing in a 96-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000169860		cell-free	biochemical		"NVS_GPCR_hPY2 is a biochemical, single-readout assay that uses extracted gene-proteins from U937 in a cell-free assay. Measurements were taken 1 hour after chemical dosing in a 48-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000169083		cell line	cell-based	HEK293T	"OT_AR_ARSRC1_0480 is a cell-based, single-readout assay that uses HEK293T, a human kidney cell line, with measurements taken at 8 hours after chemical dosing in a 384-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000198400		cell-free	biochemical		"NVS_ENZ_hTrkA is a biochemical, single-readout assay that uses extracted gene-proteins in a cell-free assay. Measurements were taken 1 hour after chemical dosing in a 384-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000091831		cell line	cell-based	HeLa	"OT_ERa_GFPERaERE_0120 is a cell-based, single-readout assay that uses HeLa, a human cervix cell line, with measurements taken at 2 hours after chemical dosing in a 384-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000185122		cell line	cell-based	HeLa	"TOX21_HSE_BLA_Agonist is a cell-based, single-readout assay that uses HeLa, a human cervix cell line, with measurements taken at 24 hours after chemical dosing in a 1536-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000037280		cell-free	biochemical		"NVS_ENZ_hVEGFR3 is a biochemical, single-readout assay that uses extracted gene-proteins in a cell-free assay. Measurements were taken 1 hour after chemical dosing in a 96-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000012504		cell line	cell-based	HEK293T	"OT_FXR_FXRSRC1_0480  is a cell-based assay that uses HEK293T, a human kidney cell line, with measurements taken at 8 hours after chemical dosing in a 384-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000012504		cell line	cell-based	HEK293T	"OT_FXR_FXRSRC1_1440  is a cell-based assay that uses HEK293T, a human kidney cell line, with measurements taken at 24 hours after chemical dosing in a 384-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000118217		cell line	cell-based	HeLa	"TOX21_ESRE_BLA is a cell-based, single-readout assay that uses HeLa, a human cervix cell line, with measurements taken at 24 hours after chemical dosing in a 1536-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000126368		cell line	cell-based	HepG2	"ATG_TRANS2 is a cell-based, multiplexed-readout assay that uses HepG2, a human liver cell line, with measurements taken at 24 hours after chemical dosing in a 24-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000174738		cell line	cell-based	HepG2	"ATG_TRANS2 is a cell-based, multiplexed-readout assay that uses HepG2, a human liver cell line, with measurements taken at 24 hours after chemical dosing in a 24-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000173153		cell line	cell-based	ERR-HEK293T	"TOX21_ERR is a cell-based, single-readout assay that uses ERR-HEK293T, a human kidney cell line, with measurements taken at 24 hours after chemical dosing in a 1536-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000105398		primary cell	cell-based	hepatocyte	"CLD_48hr is a cell-based, multiplexed-readout assay that uses hepatocyte, a human liver primary cell, with measurements taken at 48 hours after chemical dosing in a 96-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000141510		cell line	cell-based	HepG2	"APR_HepG2_72hr is a cell-based, multiplexed-readout assay that uses HepG2, a human liver cell line, with measurements taken at 72 hours after chemical dosing in a 384-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000170365		cell line	cell-based	HepG2	"ATG_CIS is a cell-based, multiplexed-readout assay that uses HepG2, a human liver cell line, with measurements taken at 24 hours after chemical dosing in a 24-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000102145		cell line	cell-based	HepG2	"ATG_CIS is a cell-based, multiplexed-readout assay that uses HepG2, a human liver cell line, with measurements taken at 24 hours after chemical dosing in a 24-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000162599		cell line	cell-based	HepG2	"ATG_CIS is a cell-based, multiplexed-readout assay that uses HepG2, a human liver cell line, with measurements taken at 24 hours after chemical dosing in a 24-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000169083		cell line	cell-based	HepG2	"ATG_TRANS is a cell-based, multiplexed-readout assay that uses HepG2, a human liver cell line, with measurements taken at 24 hours after chemical dosing in a 24-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000153234		cell line	cell-based	HepG2	"ATG_TRANS is a cell-based, multiplexed-readout assay that uses HepG2, a human liver cell line, with measurements taken at 24 hours after chemical dosing in a 24-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000007908		primary cell	cell-based	umbilical vein endothelium	"BSK_3C is a cell-based, multiplexed-readout assay that uses umbilical vein endothelium, a human vascular primary cell, with measurements taken at 24 hours after chemical dosing in a 96-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000204231		cell line	cell-based	HepG2	"ATG_TRANS is a cell-based, multiplexed-readout assay that uses HepG2, a human liver cell line, with measurements taken at 24 hours after chemical dosing in a 24-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000130669		cell-free	biochemical		"NVS_ENZ_hPAK4 is a biochemical, single-readout assay that uses extracted gene-proteins in a cell-free assay. Measurements were taken 1 hour after chemical dosing in a 384-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000108861		cell-free	biochemical		"NVS_ENZ_hDUSP3 is a biochemical, single-readout assay that uses extracted gene-proteins in a cell-free assay. Measurements were taken 0 hour after chemical dosing in a 96-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000146648		cell-free	biochemical		"NVS_ENZ_hEGFR is a biochemical, single-readout assay that uses extracted gene-proteins in a cell-free assay. Measurements were taken 1 hour after chemical dosing in a 384-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000108691		primary cell co-culture	cell-based	umbilical vein endothelium and peripheral blood mononuclear cells	"BSK_LPS is a cell-based, multiplexed-readout assay that uses umbilical vein endothelium and peripheral blood mononuclear cells, a human vascular primary cell co-culture, with measurements taken at 24 hours after chemical dosing in a 96-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000197122		cell-free	biochemical		"NVS_ENZ_hSRC is a biochemical, single-readout assay that uses extracted gene-proteins in a cell-free assay. Measurements were taken 1 hour after chemical dosing in a 384-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000125384		primary cell co-culture	cell-based	umbilical vein endothelium and peripheral blood mononuclear cells	"BSK_LPS is a cell-based, multiplexed-readout assay that uses umbilical vein endothelium and peripheral blood mononuclear cells, a human vascular primary cell co-culture, with measurements taken at 24 hours after chemical dosing in a 96-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000175354		cell-free	biochemical		"NVS_ENZ_hPTPN2 is a biochemical, single-readout assay that uses extracted gene-proteins in a cell-free assay. Measurements were taken 1 hour after chemical dosing in a 384-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000004468		primary cell co-culture	cell-based	umbilical vein endothelium and peripheral blood mononuclear cells	"BSK_SAg is a cell-based, multiplexed-readout assay that uses umbilical vein endothelium and peripheral blood mononuclear cells, a human vascular primary cell co-culture, with measurements taken at 24 hours after chemical dosing in a 96-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000096968		cell-free	biochemical		"NVS_ENZ_hJak2 is a biochemical, single-readout assay that uses extracted gene-proteins in a cell-free assay. Measurements were taken 1 hour after chemical dosing in a 384-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000111679		cell-free	biochemical		"NVS_ENZ_hPTPN6 is a biochemical, single-readout assay that uses extracted gene-proteins from SF9 in a cell-free assay. Measurements were taken 1.33 hours after chemical dosing in a 384-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000132356		cell-free	biochemical		"NVS_ENZ_hAMPKa1 is a biochemical, single-readout assay that uses extracted gene-proteins in a cell-free assay. Measurements were taken 1 hour after chemical dosing in a 384-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000067900		cell-free	biochemical		"NVS_ENZ_hROCK1 is a biochemical, single-readout assay that uses extracted gene-proteins in a cell-free assay. Measurements were taken 1 hour after chemical dosing in a 384-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000003400		cell-free	biochemical		"NVS_ENZ_hCASP10 is a biochemical, single-readout assay that uses extracted gene-proteins from E. coli in a cell-free assay. Measurements were taken 1 hour after chemical dosing in a 96-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000102882		cell-free	biochemical		"NVS_ENZ_hMAPK3 is a biochemical, single-readout assay that uses extracted gene-proteins in a cell-free assay. Measurements were taken 1 hour after chemical dosing in a 384-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000162889		cell-free	biochemical		"NVS_ENZ_hMAPKAPK2 is a biochemical, single-readout assay that uses extracted gene-proteins in a cell-free assay. Measurements were taken 1 hour after chemical dosing in a 384-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000197408		cell-free	biochemical		"NVS_ADME_hCYP2B6 is a biochemical, single-readout assay that uses extracted gene-proteins in a cell-free assay. Measurements were taken 1 hour after chemical dosing in a 96-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000137745		cell-free	biochemical		"NVS_ENZ_hMMP13 is a biochemical, single-readout assay that uses extracted gene-proteins in a cell-free assay. Measurements were taken 1 hour after chemical dosing in a 96-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000090339		primary cell co-culture	cell-based	keratinocytes and foreskin fibroblasts	"BSK_KF3CT is a cell-based, multiplexed-readout assay that uses keratinocytes and foreskin fibroblasts, a human skin primary cell co-culture, with measurements taken at 24 hours after chemical dosing in a 96-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000100197		cell-free	biochemical		"NVS_ADME_hCYP2D6 is a biochemical, single-readout assay that uses extracted gene-proteins from insect cells in a cell-free assay. Measurements were taken 1 hour after chemical dosing in a 96-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000141510		cell line	cell-based	HCT116	"TOX21_p53_BLA_p1 is a cell-based, single-readout assay that uses HCT116, a human intestinal cell line, with measurements taken at 24 hours after chemical dosing in a 1536-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000166736		cell-free	biochemical		"NVS_LGIC_h5HT3 is a biochemical, single-readout assay that uses extracted gene-proteins from HEK293 in a cell-free assay. Measurements were taken 1 hour after chemical dosing in a 96-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000073734		primary cell	cell-based	hepatocyte	"CLD_6hr is a cell-based, multiplexed-readout assay that uses hepatocyte, a human liver primary cell, with measurements taken at 6 hours after chemical dosing in a 96-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000113580		cell line	cell-based	HeLa	"TOX21_GR_BLA_Agonist is a cell-based, single-readout assay that uses HeLa, a human cervix cell line, with measurements taken at 24 hours after chemical dosing in a 1536-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000012504		cell-free	biochemical		"NVS_NR_hFXR_Antagonist is a biochemical, single-readout assay that uses extracted gene-proteins in a cell-free assay. Measurements were taken 1 hour after chemical dosing in a 384-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000111640		primary cell	cell-based	hepatocyte	"CLD_6hr is a cell-based, multiplexed-readout assay that uses hepatocyte, a human liver primary cell, with measurements taken at 6 hours after chemical dosing in a 96-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000105398		primary cell	cell-based	hepatocyte	"CLD_6hr is a cell-based, multiplexed-readout assay that uses hepatocyte, a human liver primary cell, with measurements taken at 6 hours after chemical dosing in a 96-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000188778		cell-free	biochemical		"NVS_GPCR_hAdrb3 is a biochemical, single-readout assay that uses extracted gene-proteins from SK-N-MC pretreated with isoproteronol and 8-bromo-cAMP in a cell-free assay. Measurements were taken 1 hour after chemical dosing in a 48-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000181072		cell-free	biochemical		"NVS_GPCR_hM2 is a biochemical, single-readout assay that uses extracted gene-proteins from CHO in a cell-free assay. Measurements were taken 1 hour after chemical dosing in a 96-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000133019		cell-free	biochemical		"NVS_GPCR_hM3 is a biochemical, single-readout assay that uses extracted gene-proteins from CHO in a cell-free assay. Measurements were taken 1 hour after chemical dosing in a 96-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000180720		cell-free	biochemical		"NVS_GPCR_hM4 is a biochemical, single-readout assay that uses extracted gene-proteins from CHO in a cell-free assay. Measurements were taken 1 hour after chemical dosing in a 96-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000118777		primary cell	cell-based	hepatocyte	"CLD_24hr is a cell-based, multiplexed-readout assay that uses hepatocyte, a human liver primary cell, with measurements taken at 24 hours after chemical dosing in a 96-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000125510		cell-free	biochemical		"NVS_GPCR_hORL1 is a biochemical, single-readout assay that uses extracted gene-proteins from HEK293 in a cell-free assay. Measurements were taken 1 hour after chemical dosing in a 48-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000144852		cell line	cell-based	H295R	"CEETOX_H295R is a cell-based, multiplexed-readout assay that uses H295R, a human adrenal gland cell line, with measurements taken at 48 hours after chemical dosing in a 96-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000128052		cell-free	biochemical		"NVS_ENZ_hVEGFR2 is a biochemical, single-readout assay that uses extracted gene-proteins in a cell-free assay. Measurements were taken 1 hour after chemical dosing in a 384-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000069667		cell line	cell-based	HepG2	"ATG_TRANS2 is a cell-based, multiplexed-readout assay that uses HepG2, a human liver cell line, with measurements taken at 24 hours after chemical dosing in a 24-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000091831		cell line	cell-based	VM7	"TOX21_ERa_LUC_VM7_Antagonist2 is a cell-based, single-readout assay that uses VM7, a human breast tissue cell line, with measurements taken at 48 hours after chemical dosing in a 1536-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000133019		cell line	cell-based	HepG2	"ATG_GPCR is a cell-based, multiplexed-readout assay that uses HepG2, a human liver cell line, with measurements taken at 24 hours after chemical dosing in a 24-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000151617		cell line	cell-based	HepG2	"ATG_GPCR is a cell-based, multiplexed-readout assay that uses HepG2, a human liver cell line, with measurements taken at 24 hours after chemical dosing in a 24-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000073734		primary cell	cell-based	hepatocyte	"CLD_48hr is a cell-based, multiplexed-readout assay that uses hepatocyte, a human liver primary cell, with measurements taken at 48 hours after chemical dosing in a 96-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000118777		primary cell	cell-based	hepatocyte	"CLD_48hr is a cell-based, multiplexed-readout assay that uses hepatocyte, a human liver primary cell, with measurements taken at 48 hours after chemical dosing in a 96-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000197408		primary cell	cell-based	hepatocyte	"CLD_48hr is a cell-based, multiplexed-readout assay that uses hepatocyte, a human liver primary cell, with measurements taken at 48 hours after chemical dosing in a 96-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000134538		primary cell	cell-based	hepatocyte	"CLD_48hr is a cell-based, multiplexed-readout assay that uses hepatocyte, a human liver primary cell, with measurements taken at 48 hours after chemical dosing in a 96-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000241635		primary cell	cell-based	hepatocyte	"CLD_48hr is a cell-based, multiplexed-readout assay that uses hepatocyte, a human liver primary cell, with measurements taken at 48 hours after chemical dosing in a 96-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000120903	brain	tissue-based cell-free	biochemical		"NVS_LGIC_hNNR_NBungSens is a biochemical, single-readout assay that uses extracted gene-proteins from Human neuroblastoma membrane cells in a tissue-based cell-free assay. Measurements were taken 2 hours after chemical dosing in a 48-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000100300	intestinal	tissue-based cell-free	biochemical		"NVS_MP_hPBR is a biochemical, single-readout assay that uses extracted gene-proteins from Human colonic cell membranes in a tissue-based cell-free assay. Measurements were taken 1 hour after chemical dosing in a 48-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000102468	brain	tissue-based cell-free	biochemical		"NVS_GPCR_h5HT2A is a biochemical, single-readout assay that uses extracted gene-proteins from Human cortex in a tissue-based cell-free assay. Measurements were taken 1.5 hours after chemical dosing in a 48-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000163485	brain	tissue-based cell-free	biochemical		"NVS_GPCR_hAdoRA1 is a biochemical, single-readout assay that uses extracted gene-proteins from Human cortical membranes in a tissue-based cell-free assay. Measurements were taken 1 hour after chemical dosing in a 96-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000144891	brain	tissue-based cell-free	biochemical		"NVS_GPCR_hAT1 is a biochemical, single-readout assay that uses extracted gene-proteins from KAN-TS in a tissue-based cell-free assay. Measurements were taken 3 hours after chemical dosing in a 48-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000108576	vascular	tissue-based cell-free	biochemical		"NVS_TR_hSERT is a biochemical, single-readout assay that uses extracted gene-proteins from Human platelet membranes in a tissue-based cell-free assay. Measurements were taken 1 hour after chemical dosing in a 96-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000108846	"Intestine, kidney, placenta, adrenal, liver"	tissue	tissue-based 		Preclinical safety data for 1214 small molecule drugs and drug candidates extracted from 3970 reports donated by thirteen pharmaceutical companies for the eTOX project (www.etoxproject.eu)	eTOX	http://www.etoxproject.eu/results.html
ENSG00000146477	"Skeletal muscle, liver,placenta, kidney, heart"	tissue	tissue-based 		Preclinical safety data for 1214 small molecule drugs and drug candidates extracted from 3970 reports donated by thirteen pharmaceutical companies for the eTOX project (www.etoxproject.eu)	eTOX	http://www.etoxproject.eu/results.html
ENSG00000091262	"Liver, kidney"	tissue	tissue-based 		Preclinical safety data for 1214 small molecule drugs and drug candidates extracted from 3970 reports donated by thirteen pharmaceutical companies for the eTOX project (www.etoxproject.eu)	eTOX	http://www.etoxproject.eu/results.html
ENSG00000073734	Liver	tissue	tissue-based 		Preclinical safety data for 1214 small molecule drugs and drug candidates extracted from 3970 reports donated by thirteen pharmaceutical companies for the eTOX project (www.etoxproject.eu)	eTOX	http://www.etoxproject.eu/results.html
ENSG00000103222	"Intestine, liver, kidney, brain"	tissue	tissue-based 		Preclinical safety data for 1214 small molecule drugs and drug candidates extracted from 3970 reports donated by thirteen pharmaceutical companies for the eTOX project (www.etoxproject.eu)	eTOX	http://www.etoxproject.eu/results.html
ENSG00000088386	"Intestine, kidney"	tissue	tissue-based 		Preclinical safety data for 1214 small molecule drugs and drug candidates extracted from 3970 reports donated by thirteen pharmaceutical companies for the eTOX project (www.etoxproject.eu)	eTOX	http://www.etoxproject.eu/results.html
ENSG00000125255	GIT	tissue	tissue-based 		Preclinical safety data for 1214 small molecule drugs and drug candidates extracted from 3970 reports donated by thirteen pharmaceutical companies for the eTOX project (www.etoxproject.eu)	eTOX	http://www.etoxproject.eu/results.html
ENSG00000100652	"Liver, pancreas"	tissue	tissue-based 		Preclinical safety data for 1214 small molecule drugs and drug candidates extracted from 3970 reports donated by thirteen pharmaceutical companies for the eTOX project (www.etoxproject.eu)	eTOX	http://www.etoxproject.eu/results.html
ENSG00000023839	"Intestine, liver, kidney, brain"	tissue	tissue-based 		Preclinical safety data for 1214 small molecule drugs and drug candidates extracted from 3970 reports donated by thirteen pharmaceutical companies for the eTOX project (www.etoxproject.eu)	eTOX	http://www.etoxproject.eu/results.html
ENSG00000168065	Kidney	tissue	tissue-based 		Preclinical safety data for 1214 small molecule drugs and drug candidates extracted from 3970 reports donated by thirteen pharmaceutical companies for the eTOX project (www.etoxproject.eu)	eTOX	http://www.etoxproject.eu/results.html
ENSG00000118777	"Intestine, liver, breast, placenta"	tissue	tissue-based 		Preclinical safety data for 1214 small molecule drugs and drug candidates extracted from 3970 reports donated by thirteen pharmaceutical companies for the eTOX project (www.etoxproject.eu)	eTOX	http://www.etoxproject.eu/results.html
ENSG00000137204	"Liver, kidney"	tissue	tissue-based 		Preclinical safety data for 1214 small molecule drugs and drug candidates extracted from 3970 reports donated by thirteen pharmaceutical companies for the eTOX project (www.etoxproject.eu)	eTOX	http://www.etoxproject.eu/results.html
ENSG00000163406	Kidney	tissue	tissue-based 		Preclinical safety data for 1214 small molecule drugs and drug candidates extracted from 3970 reports donated by thirteen pharmaceutical companies for the eTOX project (www.etoxproject.eu)	eTOX	http://www.etoxproject.eu/results.html
ENSG00000197901	"Kidney, brain"	tissue	tissue-based 		Preclinical safety data for 1214 small molecule drugs and drug candidates extracted from 3970 reports donated by thirteen pharmaceutical companies for the eTOX project (www.etoxproject.eu)	eTOX	http://www.etoxproject.eu/results.html
ENSG00000149452	"Kidney, brain"	tissue	tissue-based 		Preclinical safety data for 1214 small molecule drugs and drug candidates extracted from 3970 reports donated by thirteen pharmaceutical companies for the eTOX project (www.etoxproject.eu)	eTOX	http://www.etoxproject.eu/results.html
ENSG00000112759	"Abundant in placenta, liver, heart, lung, spleen, kidney,colon and brain"	tissue	tissue-based 		Preclinical safety data for 1214 small molecule drugs and drug candidates extracted from 3970 reports donated by thirteen pharmaceutical companies for the eTOX project (www.etoxproject.eu)	eTOX	http://www.etoxproject.eu/results.html
ENSG00000197208	"Kidney, skeletal muscle, placenta, prostate, heart"	tissue	tissue-based 		Preclinical safety data for 1214 small molecule drugs and drug candidates extracted from 3970 reports donated by thirteen pharmaceutical companies for the eTOX project (www.etoxproject.eu)	eTOX	http://www.etoxproject.eu/results.html
ENSG00000111700	Liver	tissue	tissue-based 		Preclinical safety data for 1214 small molecule drugs and drug candidates extracted from 3970 reports donated by thirteen pharmaceutical companies for the eTOX project (www.etoxproject.eu)	eTOX	http://www.etoxproject.eu/results.html
