STUDY	BIOENTITY	PROPERTY_TYPE	PROPERTY_VALUE	SEMANTIC_TAG	ANNOTATOR	ANNOTATION_DATE
ClinVar		disease	Agammaglobulinemia 7, autosomal recessive	http://www.orpha.net/ORDO/Orphanet_33110	Gautier Koscielny	2017-06-06 12:00:00
ClinVar		disease	Agammaglobulinemia 8, autosomal dominant	http://www.orpha.net/ORDO/Orphanet_229717	Gautier Koscielny	2017-06-06 12:00:00
ClinVar		disease	Agammaglobulinemia 8, autosomal dominant	http://www.orpha.net/ORDO/Orphanet_33110	Gautier Koscielny	2017-06-06 12:00:00
Genomics England Panel App		disease	Agammaglobulinemia and isolated hormone deficiency	http://www.orpha.net/ORDO/Orphanet_631	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	Agammaglobulinemia, X-linked 1	http://www.orpha.net/ORDO/Orphanet_47	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	Agammaglobulinemia, X-linked 1, Agammaglobulinemia and isolated hormone deficiency	http://www.orpha.net/ORDO/Orphanet_229717	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Target safety		disease	agitation	http://purl.obolibrary.org/obo/NCIT_C74532	Irene Lopez	2021-11-02 12:00:00
PheWAS Catalog		disease	Agorophobia, social phobia, and panic disorder	http://www.ebi.ac.uk/efo/EFO_0004262	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
PheWAS Catalog		disease	Agorophobia, social phobia, and panic disorder	http://www.ebi.ac.uk/efo/EFO_1001872	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
PheWAS Catalog		disease	Agorophobia, social phobia, and panic disorder	http://www.ebi.ac.uk/efo/EFO_1001917	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
ClinVar		disease	AICAR transformylase/IMP cyclohydrolase deficiency	http://www.orpha.net/ORDO/Orphanet_250977	Gautier Koscielny	2017-06-06 12:00:00
Genomics England Panel App		disease	Aicardi-Goutieres syndrome	http://www.orpha.net/ORDO/Orphanet_51	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	AICARDI-GOUTIERES SYNDROME 2	http://www.orpha.net/ORDO/Orphanet_51	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	Aicardi-Goutieres Syndrome 3	http://www.orpha.net/ORDO/Orphanet_51	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	AICARDI-GOUTIERES SYNDROME 4	http://www.orpha.net/ORDO/Orphanet_51	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	Aicardi-Goutieres syndrome 6	http://www.orpha.net/ORDO/Orphanet_51	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	AICARDI-GOUTIERES SYNDROME 7	http://www.orpha.net/ORDO/Orphanet_51	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
ClinVar		disease	AL-RAQAD SYNDROME	http://www.orpha.net/ORDO/Orphanet_88616	Gautier Koscielny	2017-06-06 12:00:00
Genomics England Panel App		disease	Alacrima, achalasia, and mental retardation syndrome	http://www.orpha.net/ORDO/Orphanet_869	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	Alagille syndrome	http://www.orpha.net/ORDO/Orphanet_52	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	Alagille syndrome 1	http://www.orpha.net/ORDO/Orphanet_52	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	Alagille syndrome 2	http://www.orpha.net/ORDO/Orphanet_52	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
ClinVar		disease	Albinism, oculocutaneous, type VII	http://www.orpha.net/ORDO/Orphanet_352745	Gautier Koscielny	2017-06-06 12:00:00
CTTV-indication		disease	Alcohol intolerance	http://purl.obolibrary.org/obo/HP_0001033	Sirarat Sarntivijai	2015-03-24 12:00:00
PheWAS Catalog		disease	Alcohol-related disorders	http://purl.obolibrary.org/obo/MONDO_0021698	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
PheWAS Catalog		disease	Alcoholic liver damage	http://www.ebi.ac.uk/efo/EFO_0008573	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
PheWAS Catalog		disease	Alcoholism	http://www.ebi.ac.uk/efo/EFO_0003829	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
Target safety		disease	aldosterone secretion	http://purl.obolibrary.org/obo/GO_0035932	Irene Lopez	2021-11-02 12:00:00
Genomics England Panel App		disease	ALEXANDER DISEASE	http://www.orpha.net/ORDO/Orphanet_58	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
CTTV-indication		disease	Alimentary/metabolic disease	http://www.ebi.ac.uk/efo/EFO_0000589	Sirarat Sarntivijai	2015-03-24 12:00:00
PheWAS Catalog		disease	Alkalosis	http://purl.obolibrary.org/obo/HP_0001948	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
Genomics England Panel App		disease	Alkaptonuria	http://www.orpha.net/ORDO/Orphanet_56	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	ALLAN-HERNDON-DUDLEY SYNDROME	http://www.orpha.net/ORDO/Orphanet_59	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
PheWAS Catalog		disease	Allergic conjunctivitis	http://www.ebi.ac.uk/efo/EFO_0007141	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
PheWAS Catalog		disease	Allergic reaction to food	http://www.ebi.ac.uk/efo/EFO_0007425	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
Target safety		disease	allergic responses of flare, flush and wheal	http://www.ebi.ac.uk/efo/EFO_1000669	Irene Lopez	2021-11-02 12:00:00
PheWAS Catalog		disease	Allergic rhinitis	http://www.ebi.ac.uk/efo/EFO_0005854	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
PheWAS Catalog		disease	Allergies, other	http://www.ebi.ac.uk/efo/EFO_0003785	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
PheWAS Catalog		disease	Allergy/adverse effect of penicillin	http://www.ebi.ac.uk/efo/EFO_0009482	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
PheWAS Catalog		disease	Alopecia	http://www.orpha.net/ORDO/Orphanet_79364	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
PheWAS Catalog		disease	Alopecia Areata	http://www.ebi.ac.uk/efo/EFO_0004192	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
ClinVar		disease	Alopecia congenita keratosis palmoplantaris	http://www.orpha.net/ORDO/Orphanet_1010	Gautier Koscielny	2017-06-06 12:00:00
ClinVar		disease	Alopecia universalis congenita	http://www.orpha.net/ORDO/Orphanet_701	Gautier Koscielny	2017-06-06 12:00:00
CTTV-indication		disease	Alopecia, androgenic	http://www.ebi.ac.uk/efo/EFO_0004191	Sirarat Sarntivijai	2015-03-24 12:00:00
ClinVar		disease	Alopecia, neurologic defects, and endocrinopathy syndrome	http://www.orpha.net/ORDO/Orphanet_157954	Gautier Koscielny	2017-06-06 12:00:00
ClinVar		disease	Alpha-fetoprotein, hereditary persistence of	http://www.orpha.net/ORDO/Orphanet_168615	Gautier Koscielny	2017-06-06 12:00:00
ClinVar		disease	Alpha/beta T-cell lymphopenia with gamma/delta T-cell expansion, severe cytomegalovirus infection, and autoimmunity	http://www.orpha.net/ORDO/Orphanet_231154	Gautier Koscielny	2017-06-06 12:00:00
Genomics England Panel App		disease	Alport syndrome	http://www.orpha.net/ORDO/Orphanet_63	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
ClinVar		disease	Alport syndrome, autosomal dominant	http://www.orpha.net/ORDO/Orphanet_63	Gautier Koscielny	2017-06-06 12:00:00
ClinVar		disease	Alport syndrome, autosomal dominant	http://www.orpha.net/ORDO/Orphanet_88918	Gautier Koscielny	2017-06-06 12:00:00
Genomics England Panel App		disease	Alport Syndrome, Autosomal Recessive	http://www.orpha.net/ORDO/Orphanet_88919	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	ALS	http://www.ebi.ac.uk/efo/EFO_0000253	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	ALSTROM SYNDROME	http://www.orpha.net/ORDO/Orphanet_64	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
PheWAS Catalog		disease	Altered mental status	http://www.ebi.ac.uk/efo/EFO_0000677	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
Genomics England Panel App		disease	alternating hemiplegia of childhood	http://www.orpha.net/ORDO/Orphanet_2131	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	Alternating hemiplegia of childhood 2	http://www.orpha.net/ORDO/Orphanet_2131	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	Alternating hemiplegia of childhood 2  and Dystonia 12	http://www.orpha.net/ORDO/Orphanet_2131	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
PheWAS Catalog		disease	Althete's foot	http://www.ebi.ac.uk/efo/EFO_0007512	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
Genomics England Panel App		disease	Alzheimer disease, type 3	http://www.orpha.net/ORDO/Orphanet_1020	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
PheWAS Catalog		disease	Alzheimer's disease	http://www.ebi.ac.uk/efo/EFO_0000249	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
CTTV-indication		disease	Amblyopia	http://purl.obolibrary.org/obo/HP_0000646	Sirarat Sarntivijai	2015-03-24 12:00:00
PheWAS Catalog		disease	Amblyopia	http://purl.obolibrary.org/obo/MONDO_0001020	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
ClinVar		disease	Amelogenesis imperfecta - hypoplastic autosomal dominant - local	http://www.orpha.net/ORDO/Orphanet_88661	Gautier Koscielny	2017-06-06 12:00:00
ClinVar		disease	Amelogenesis imperfecta, hypomaturation type IIA4	http://www.orpha.net/ORDO/Orphanet_88661	Gautier Koscielny	2017-06-06 12:00:00
ClinVar		disease	Amelogenesis imperfecta, hypomaturation type IIA5	http://www.orpha.net/ORDO/Orphanet_88661	Gautier Koscielny	2017-06-06 12:00:00
ClinVar		disease	Amelogenesis imperfecta, hypomaturation type, IIA2	http://www.orpha.net/ORDO/Orphanet_88661	Gautier Koscielny	2017-06-06 12:00:00
ClinVar		disease	Amelogenesis imperfecta, hypomaturation type, IIA3	http://www.orpha.net/ORDO/Orphanet_88661	Gautier Koscielny	2017-06-06 12:00:00
ClinVar		disease	AMELOGENESIS IMPERFECTA, HYPOMATURATION TYPE, IIA6	http://www.orpha.net/ORDO/Orphanet_100033	Gautier Koscielny	2017-06-06 12:00:00
ClinVar		disease	AMELOGENESIS IMPERFECTA, HYPOMATURATION TYPE, IIA6	http://www.orpha.net/ORDO/Orphanet_88661	Gautier Koscielny	2017-06-06 12:00:00
ClinVar		disease	AMELOGENESIS IMPERFECTA, TYPE IF	http://www.orpha.net/ORDO/Orphanet_88661	Gautier Koscielny	2017-06-06 12:00:00
ClinVar		disease	Amelogenesis imperfecta, type IH	http://www.orpha.net/ORDO/Orphanet_88661	Gautier Koscielny	2017-06-06 12:00:00
Genomics England Panel App		disease	Amelogenesis imperfecta, type IV	http://www.orpha.net/ORDO/Orphanet_100034	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
CTTV-indication		disease	Amenorrhoea	http://purl.obolibrary.org/obo/HP_0000141	Sirarat Sarntivijai	2015-03-24 12:00:00
ClinVar		disease	Aminoglycoside-induced deafness	http://www.orpha.net/ORDO/Orphanet_168609	Gautier Koscielny	2017-06-06 12:00:00
Genomics England Panel App		disease	Amish Lethal Microcephaly	http://www.orpha.net/ORDO/Orphanet_99742	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
CTTV-indication		disease	Amnesia	http://purl.obolibrary.org/obo/HP_0002354	Sirarat Sarntivijai	2015-03-24 12:00:00
Genomics England Panel App		disease	Amyloidosis, familial visceral	http://www.orpha.net/ORDO/Orphanet_85450	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	Amyloidosis, Finnish type	http://www.orpha.net/ORDO/Orphanet_85448	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	Amyloidosis, primary localized cutaneous, 1	http://www.orpha.net/ORDO/Orphanet_353220	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
ClinVar		disease	Amyloidosis, primary localized cutaneous, 2	http://www.orpha.net/ORDO/Orphanet_353220	Gautier Koscielny	2017-06-06 12:00:00
Genomics England Panel App		disease	amyotrophic lateral sclerosis	http://www.ebi.ac.uk/efo/EFO_0000253	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	Amyotrophic lateral sclerosis 1	http://www.ebi.ac.uk/efo/EFO_0000253	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	Amyotrophic lateral sclerosis 11	http://www.ebi.ac.uk/efo/EFO_0000253	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	Amyotrophic lateral sclerosis 14, with or without frontotemporal dementia	http://www.ebi.ac.uk/efo/EFO_0000253	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	Amyotrophic lateral sclerosis 15, with or without frontotemporal dementia	http://www.ebi.ac.uk/efo/EFO_0001356	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	Amyotrophic lateral sclerosis 16, juvenile	http://www.orpha.net/ORDO/Orphanet_300605	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	Amyotrophic lateral sclerosis 18	http://www.ebi.ac.uk/efo/EFO_0000253	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	Amyotrophic lateral sclerosis 2, juvenile	http://www.orpha.net/ORDO/Orphanet_300605	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	Amyotrophic lateral sclerosis 4, juvenile	http://www.orpha.net/ORDO/Orphanet_357043	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	Amyotrophic lateral sclerosis 5, juvenile	http://www.orpha.net/ORDO/Orphanet_300605	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	Amyotrophic lateral sclerosis 8	http://www.ebi.ac.uk/efo/EFO_0000253	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	Amyotrophic lateral sclerosis 9	http://www.ebi.ac.uk/efo/EFO_0000253	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
ClinVar		disease	Amyotrophy, hereditary neuralgic	http://www.orpha.net/ORDO/Orphanet_2901	Gautier Koscielny	2017-06-06 12:00:00
CTTV-indication		disease	Anaemia, aplastic	http://purl.obolibrary.org/obo/HP_0001915	Sirarat Sarntivijai	2015-03-24 12:00:00
CTTV-indication		disease	Anaemia, aplastic, Fanconi's	http://www.orpha.net/ORDO/Orphanet_84	Sirarat Sarntivijai	2015-03-24 12:00:00
CTTV-indication		disease	Anaemia, aplastic, pure red cell	http://purl.obolibrary.org/obo/HP_0012410	Sirarat Sarntivijai	2015-03-24 12:00:00
CTTV-indication		disease	Anaemia, haemolytic, autoimmune	http://purl.obolibrary.org/obo/HP_0001890	Sirarat Sarntivijai	2015-03-24 12:00:00
CTTV-indication		disease	Anaemia, iron deficiency	http://purl.obolibrary.org/obo/HP_0001891	Sirarat Sarntivijai	2015-03-24 12:00:00
CTTV-indication		disease	Anaemia, sickle cell	http://www.orpha.net/ORDO/Orphanet_232	Sirarat Sarntivijai	2015-03-24 12:00:00
PheWAS Catalog		disease	Anal and rectal conditions	http://www.ebi.ac.uk/efo/EFO_0009660	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
PheWAS Catalog		disease	Anal and rectal conditions	http://www.ebi.ac.uk/efo/EFO_0009685	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
PheWAS Catalog		disease	Anal and rectal polyp	http://purl.obolibrary.org/obo/MONDO_0021398	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
PheWAS Catalog		disease	Anal and rectal polyp	http://purl.obolibrary.org/obo/MONDO_0060766	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
CTTV-indication		disease	Anal fissure	http://purl.obolibrary.org/obo/HP_0012390	Sirarat Sarntivijai	2015-03-24 12:00:00
CTTV-indication		disease	Anal fistula	http://purl.obolibrary.org/obo/HP_0010447	Sirarat Sarntivijai	2015-03-24 12:00:00
Target safety		disease	analgesia	http://www.ebi.ac.uk/efo/EFO_1001484	Irene Lopez	2021-11-02 12:00:00
PheWAS Catalog		disease	Anaphylactic shock NOS	http://purl.obolibrary.org/obo/MONDO_0100053	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
CTTV-indication		disease	Anaphylaxis	http://purl.obolibrary.org/obo/HP_0100845	Sirarat Sarntivijai	2015-03-24 12:00:00
Genomics England Panel App		disease	ANDERSEN SYNDROME	http://www.orpha.net/ORDO/Orphanet_37553	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Target safety		disease	androgenicity females	http://www.ebi.ac.uk/efo/EFO_0009850	Irene Lopez	2021-11-02 12:00:00
Target safety		disease	anemia	http://www.ebi.ac.uk/efo/EFO_0004272	Irene Lopez	2021-11-02 12:00:00
PheWAS Catalog		disease	Anemia in chronic kidney disease	http://www.ebi.ac.uk/efo/EFO_0004272	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
PheWAS Catalog		disease	Anemia in neoplastic disease	http://www.ebi.ac.uk/efo/EFO_0004272	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
PheWAS Catalog		disease	Anemia NOS	http://www.ebi.ac.uk/efo/EFO_0004272	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
PheWAS Catalog		disease	Anemia of chronic disease	http://www.ebi.ac.uk/efo/EFO_0004272	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
ClinVar		disease	Anemia without thromobocytopenia, X-linked	http://www.orpha.net/ORDO/Orphanet_363727	Gautier Koscielny	2017-06-06 12:00:00
ClinVar		disease	ANEMIA, CONGENITAL DYSERYTHROPOIETIC, TYPE Ib	http://www.orpha.net/ORDO/Orphanet_98869	Gautier Koscielny	2017-06-06 12:00:00
Genomics England Panel App		disease	Anemia, hypochromic microcytic, with iron overload 1	http://www.orpha.net/ORDO/Orphanet_83642	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	Anemia, sideroblastic, 1	http://www.orpha.net/ORDO/Orphanet_75563	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
ClinVar		disease	Anemia, sideroblastic, pyridoxine-refractory, autosomal recessive	http://www.orpha.net/ORDO/Orphanet_260305	Gautier Koscielny	2017-06-06 12:00:00
PheWAS Catalog		disease	Aneurysm and dissection of heart	http://www.ebi.ac.uk/efo/EFO_1000959	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
PheWAS Catalog		disease	Aneurysm and dissection of heart	http://purl.obolibrary.org/obo/HP_0002647	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
PheWAS Catalog		disease	Aneurysm of artery of lower extremity	http://www.ebi.ac.uk/efo/EFO_0001666	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
PheWAS Catalog		disease	Aneurysm of iliac artery	http://www.ebi.ac.uk/efo/EFO_0001666	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
PheWAS Catalog		disease	Aneurysm of other specified artery	http://www.ebi.ac.uk/efo/EFO_0001666	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
Genomics England Panel App		disease	Angelman syndrome	http://www.orpha.net/ORDO/Orphanet_72	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Target safety		disease	angina pectoris	http://www.ebi.ac.uk/efo/EFO_0003913	Irene Lopez	2021-11-02 12:00:00
